"","blue_band_sf_mean","blue_band_sf_sd","green_band_sf_mean","green_band_sf_sd","red_band_sf_mean","red_band_sf_sd","nearinf_band_sf_mean","nearinf_sf_sd","shinf_band_sf_mean","shinf_sf_sd","shinf2_band_sf_mean","shinf2_sf_sd","bright_band_sf_mean","bright_sf_sd","npv","pv","bs"
"1891",0.102688888888889,0.00194961218049131,0.137344444444444,0.00120102836594491,0.174433333333333,0.00164451951780587,0.217033333333333,0.00160277537068951,0.322788888888889,0.00312994300425485,0.245144444444444,0.00491327252588151,0.313166666666667,0.000368178700572909,0.906,0,0.093
"1892",0.0750444444444444,0.00177583226880056,0.106344444444444,0.00271461522180749,0.1458,0.00327142510570275,0.211577777777778,0.00535947297943373,0.293722222222222,0.00846886818855141,0.221511111111111,0.00387397138876718,0.315066666666667,0.000235702260395516,0.737358395136778,0.0268090902708124,0.23688
"1893",0.0626555555555555,0.00273987473805769,0.0919888888888889,0.00435033700979195,0.133044444444444,0.0056097358050508,0.203666666666667,0.0102917442642149,0.240066666666667,0.0171024364735944,0.1787,0.00925994960389454,0.311466666666667,0.000169967317119759,0.601876804552165,0.0269598290685773,0.374508
"1894",0.0997333333333333,0.00891041837152193,0.149588888888889,0.0138947187764468,0.184077777777778,0.0173893823146181,0.251688888888889,0.0213594342644829,0.362388888888889,0.0271577467746599,0.290188888888889,0.0261052333810014,0.308288888888889,3.142696816981e-05,0.013,0,0.987
"1895",0.0706,0.00365756445982539,0.100388888888889,0.00399567667595421,0.149,0.0062744632351213,0.226666666666667,0.00927158143049082,0.313555555555555,0.0197118188523824,0.230411111111111,0.014332515049855,0.313588888888889,0.000233068632942487,0.641521926229508,0.0171198388721047,0.3416
"1896",0.0676666666666667,0.00271334152332916,0.101833333333333,0.00212289111041209,0.1285,0.00201990098767242,0.202011111111111,0.00385758832100058,0.297388888888889,0.0048539661777075,0.206444444444444,0.00842721927395745,0.301888888888889,0.000207869854838475,0.65,0.21,0.14
"1897",0.100866666666667,0.00166132477258361,0.135688888888889,0.00125294714302278,0.170133333333333,0.00168654808542314,0.217966666666667,0.00160277537068951,0.3433,0.00197989898732233,0.240577777777778,0.00426765034956815,0.310044444444444,0.000125707872218259,0.98,0,0.02
"1898",0.0702444444444444,0.00191433836038054,0.115311111111111,0.00191627210109399,0.1636,0.00488580710948673,0.2478,0.00602494813255683,0.370211111111111,0.00851709972081626,0.294744444444444,0.00745819625365454,0.3039,0,0.52,0.16,0.32
"1899",0.0664222222222222,0.00199876505082388,0.0914777777777778,0.00268567300805092,0.115511111111111,0.00340145212272773,0.248655555555555,0.00408958327437241,0.3207,0.00495378643060033,0.195622222222222,0.00540632916697871,0.309366666666667,0.000188561808316413,0.662378507462687,0.269540017580145,0.085492
"1900",0.0624333333333333,0.00282488937836511,0.0957888888888889,0.00301051654646563,0.131166666666667,0.00571100302534989,0.239488888888889,0.0031235465755893,0.320188888888889,0.00428626862964041,0.230066666666667,0.0123723706522055,0.302555555555555,6.84934889353069e-05,0.626097352413069,0.222068394081633,0.156360507
"1901",0.0741888888888889,0.00475007472325892,0.110966666666667,0.00455728964285669,0.1439,0.00739068482768831,0.206711111111111,0.00964093638195931,0.330955555555556,0.00692324765010564,0.2673,0.0146789342634645,0.304622222222222,0.000342467444604016,0.577,0.08,0.343
"1902",0.0650777777777778,0.000654518954445429,0.0997666666666666,0.00100664459136943,0.142022222222222,0.00192341003762587,0.2457,0.002096027989635,0.321011111111111,0.00336697835007651,0.2139,0.00289443911281232,0.303333333333333,6.66666666666667e-05,0.839158759740365,0.0100073454179255,0.149952852
"1903",0.0649222222222222,0.0023503086217099,0.101311111111111,0.00289882905265942,0.1455,0.00379473319220206,0.2522,0.00505217225007664,0.335066666666667,0.012286216305727,0.220188888888889,0.00767368438879034,0.303555555555556,8.31479419393723e-05,0.9,0,0.1
